model,prompt_id,task,topic,layer,subspace_family,subspace_k,top_k_output,rho,grad_entropy_proj_norm,grad_varentropy_proj_norm,fisher_output_fro_norm,jacobian_fro_norm
distilbert-base-uncased,9,ambiguous_open,open,4,random,8,256,0.3555269746426842,0.1494994941619149,0.5342348939249437,0.3598228724785594,5.901334067568527
distilbert-base-uncased,10,factual_deep,antonym,4,state_pca,8,16,0.7904619114046334,0.10285626424849,0.2198863566812399,0.3701030752668714,2.0647283670809857
distilbert-base-uncased,10,factual_deep,antonym,4,delta_pca,8,16,0.8153405899941206,0.1113740607734396,0.2292733744569808,0.3831105008387843,1.6576518736110384
distilbert-base-uncased,10,factual_deep,antonym,4,random,8,16,0.3910169524343039,0.0607115396783304,0.1455885715017693,0.2860559326318684,1.4905162735495017
distilbert-base-uncased,10,factual_deep,antonym,4,state_pca,8,32,0.6219642788145411,0.1178469088615644,0.2732422710545718,0.3781888983414254,2.8096799242699046
distilbert-base-uncased,10,factual_deep,antonym,4,delta_pca,8,32,0.5605329821028153,0.1175552156401415,0.2806609374803234,0.3849094763914309,2.296420557219636
distilbert-base-uncased,10,factual_deep,antonym,4,random,8,32,0.3774536575920768,0.0751726171223518,0.1785636622493908,0.292929881501641,2.018595368429786
distilbert-base-uncased,10,factual_deep,antonym,4,state_pca,8,64,0.5729316786222716,0.1354208269170249,0.3375430236154013,0.3833117455828669,3.804689503125739
distilbert-base-uncased,10,factual_deep,antonym,4,delta_pca,8,64,0.570033425675565,0.1283229216048982,0.3293897973739753,0.3860857803574481,3.2779562506589075
distilbert-base-uncased,10,factual_deep,antonym,4,random,8,64,0.4551825716304603,0.1023081716328263,0.2435443488896041,0.3039360463458292,2.900025410125398
distilbert-base-uncased,10,factual_deep,antonym,4,state_pca,8,128,0.5146041468946776,0.1465068484417708,0.3967943339795156,0.3905145122276655,5.309896574799251
distilbert-base-uncased,10,factual_deep,antonym,4,delta_pca,8,128,0.4734641259650636,0.1427718444868718,0.3901642797595338,0.3933184092159881,4.771104310853531
distilbert-base-uncased,10,factual_deep,antonym,4,random,8,128,0.334595153553912,0.1020994139956588,0.2835088651787424,0.3139908404550884,4.238825291564948
distilbert-base-uncased,10,factual_deep,antonym,4,state_pca,8,256,0.4892561749402206,0.1639184475893634,0.4705273701025972,0.4039705469231276,7.740237862838687
distilbert-base-uncased,10,factual_deep,antonym,4,delta_pca,8,256,0.4477649581860513,0.1587815176109527,0.4613166156702777,0.3998945877630993,6.961565868576532
distilbert-base-uncased,10,factual_deep,antonym,4,random,8,256,0.2930680591827122,0.1079290655698123,0.3284869969210497,0.3262746952120044,6.184426158180215
distilbert-base-uncased,11,factual_simple,math,4,state_pca,8,16,0.5093261112169722,0.1890392220844177,0.4445425647764556,0.4831554059588152,2.7915121052630325
distilbert-base-uncased,11,factual_simple,math,4,delta_pca,8,16,0.8872490975183207,0.2606567596851423,0.5469973161376419,0.4095324813913216,2.0761457438745947
distilbert-base-uncased,11,factual_simple,math,4,random,8,16,0.7778855292719392,0.2472056637807309,0.564195030021857,0.4485772327006109,2.108053458684817
distilbert-base-uncased,11,factual_simple,math,4,state_pca,8,32,0.4694169715583426,0.2157400972338612,0.5324399349448181,0.4993932584199308,3.713843051426344
distilbert-base-uncased,11,factual_simple,math,4,delta_pca,8,32,0.7514150574510522,0.302546158147595,0.6894133993540108,0.4388830815469108,3.011551217912008
distilbert-base-uncased,11,factual_simple,math,4,random,8,32,0.7221681113693107,0.2954772341474228,0.6978126652707993,0.455043174864233,2.838220486912112
distilbert-base-uncased,11,factual_simple,math,4,state_pca,8,64,0.5063869832253959,0.2737755057717037,0.6487601806818101,0.5101667566941803,5.118244982543394
distilbert-base-uncased,11,factual_simple,math,4,delta_pca,8,64,0.6838907645445986,0.3240648911620579,0.821593884734814,0.4476676860322083,4.10762644200604
distilbert-base-uncased,11,factual_simple,math,4,random,8,64,0.6396372648975318,0.3090369222218004,0.8180906427341522,0.4562341518230078,3.899923390476792
distilbert-base-uncased,11,factual_simple,math,4,state_pca,8,128,0.5155128418791856,0.3000043170957142,0.7685159407243145,0.5146732330418463,6.736711514839212
distilbert-base-uncased,11,factual_simple,math,4,delta_pca,8,128,0.6396052002816484,0.3498375299429803,0.9613540143037718,0.4559336485654995,5.721664409018853
distilbert-base-uncased,11,factual_simple,math,4,random,8,128,0.5553086950236474,0.3127467526474027,0.935138221007502,0.45436565807745,5.372541366169878
distilbert-base-uncased,11,factual_simple,math,4,state_pca,8,256,0.5345695931193466,0.3399861074975522,0.9149628730060108,0.5233176491772298,9.289605600679405
distilbert-base-uncased,11,factual_simple,math,4,delta_pca,8,256,0.6052166951012109,0.3744199964431507,1.1243699870641486,0.4623451826203968,7.998570719839477
distilbert-base-uncased,11,factual_simple,math,4,random,8,256,0.5149580248620318,0.3248142017687943,1.066038201687339,0.4573622281550606,7.710550435038627
distilbert-base-uncased,12,ambiguous_open,open,4,state_pca,8,16,0.5895130024731569,0.0976938269899919,0.1652838704456865,0.4029362951297156,1.9365258861609904
distilbert-base-uncased,12,ambiguous_open,open,4,delta_pca,8,16,0.7261621561291189,0.1469527905439691,0.2134826219650982,0.3745092784820642,1.5506077659594475
distilbert-base-uncased,12,ambiguous_open,open,4,random,8,16,0.4058826881296243,0.0591448897789319,0.0953978968833756,0.2943009574827417,1.328193909117932
distilbert-base-uncased,12,ambiguous_open,open,4,state_pca,8,32,0.2822245789527572,0.0966810410899595,0.2085799140070285,0.4098907211117125,2.691916668994414
distilbert-base-uncased,12,ambiguous_open,open,4,delta_pca,8,32,0.6912365138352833,0.1862734158505283,0.3468037634721705,0.3900740253051424,2.341869659222171
distilbert-base-uncased,12,ambiguous_open,open,4,random,8,32,0.3831302818272809,0.0816287814264604,0.1561513355066325,0.3062792963340379,2.0079094041087635
distilbert-base-uncased,12,ambiguous_open,open,4,state_pca,8,64,0.2200867740811829,0.1123262066490303,0.2841931230164807,0.4150716119264524,3.733837967703297
distilbert-base-uncased,12,ambiguous_open,open,4,delta_pca,8,64,0.5222867587954405,0.1830239207942476,0.435773235765416,0.397892409037916,3.356657750251215
distilbert-base-uncased,12,ambiguous_open,open,4,random,8,64,0.299847874270571,0.0781051617156935,0.1898545126929513,0.3095619559618515,2.799042911921645
distilbert-base-uncased,12,ambiguous_open,open,4,state_pca,8,128,0.1748927258904588,0.1077790586642926,0.3188426210421087,0.4222730548902781,5.235950530412292
distilbert-base-uncased,12,ambiguous_open,open,4,delta_pca,8,128,0.391437780125186,0.1654105619795633,0.4925949744286799,0.3921781161479362,4.535656560001208
distilbert-base-uncased,12,ambiguous_open,open,4,random,8,128,0.2342898652158839,0.0748225259409163,0.2172569170801703,0.3165427689498295,4.056850101244646
distilbert-base-uncased,12,ambiguous_open,open,4,state_pca,8,256,0.1501381745975403,0.1028244749537718,0.3485238523189324,0.4276466106152155,7.480532486715428
distilbert-base-uncased,12,ambiguous_open,open,4,delta_pca,8,256,0.3453012312552871,0.1618738733248096,0.5498375824812898,0.3899208015782771,6.438513310675824
distilbert-base-uncased,12,ambiguous_open,open,4,random,8,256,0.1840789440292328,0.0690993151185285,0.2341512815355103,0.3209786539182911,5.855040170722244
distilbert-base-uncased,13,factual_deep,capital,4,state_pca,8,16,0.7929119013991134,0.0517537124309215,0.1414780406138504,0.2955689610894984,1.3207844849395909
distilbert-base-uncased,13,factual_deep,capital,4,delta_pca,8,16,0.8120801357589119,0.0571390606684943,0.150184659738614,0.3362149139153646,1.6600600617959609
distilbert-base-uncased,13,factual_deep,capital,4,random,8,16,0.4043275114408912,0.0353212228943738,0.0895919723294604,0.2857953484850882,1.386227582361963
distilbert-base-uncased,13,factual_deep,capital,4,state_pca,8,32,0.4044881322208071,0.0427646293371812,0.1276353483634426,0.2905812252228462,1.835417354706221
distilbert-base-uncased,13,factual_deep,capital,4,delta_pca,8,32,0.5174115660651305,0.0499033928279368,0.1402114725426644,0.3405099065028349,2.250973989183456
distilbert-base-uncased,13,factual_deep,capital,4,random,8,32,0.2294256150810638,0.0327393069395261,0.0880032025540913,0.3102396478689787,2.029590631164968
distilbert-base-uncased,13,factual_deep,capital,4,state_pca,8,64,0.2799899534035313,0.0369588298615703,0.1134326574369382,0.2901482410378618,2.542120135523965
distilbert-base-uncased,13,factual_deep,capital,4,delta_pca,8,64,0.3359706913193218,0.0434786165885048,0.131604905343995,0.3481344904680775,3.29997854370741
distilbert-base-uncased,13,factual_deep,capital,4,random,8,64,0.1559962961788989,0.0279968150314235,0.0825539963414974,0.3055446032170456,2.782736645914808
distilbert-base-uncased,13,factual_deep,capital,4,state_pca,8,128,0.2535428766730219,0.0365788597528631,0.1123089352860096,0.2948552628805491,3.639494413213258
distilbert-base-uncased,13,factual_deep,capital,4,delta_pca,8,128,0.1702916405110651,0.0352325554789895,0.1130799639412027,0.3536490942369096,4.664558666969253
distilbert-base-uncased,13,factual_deep,capital,4,random,8,128,0.0774382319081484,0.0213883908875957,0.0724046995190476,0.3096281903532278,3.992059163335316
distilbert-base-uncased,13,factual_deep,capital,4,state_pca,8,256,0.2108808597772762,0.0358640805418144,0.1113893350280056,0.3008841470315375,5.2002524890687
distilbert-base-uncased,13,factual_deep,capital,4,delta_pca,8,256,0.1437074647278254,0.0349862240851469,0.1124052142193766,0.362314220414226,6.75877120413771
distilbert-base-uncased,13,factual_deep,capital,4,random,8,256,0.0833009938324646,0.0241494979298041,0.0761690082329229,0.3140248851638734,5.587223846170785
distilbert-base-uncased,14,factual_simple,capital,4,state_pca,8,16,0.7242879937951867,0.0317969894471209,0.0586664633631992,0.2928634532418626,1.3007269715543694
distilbert-base-uncased,14,factual_simple,capital,4,delta_pca,8,16,0.7381078767083251,0.0396497236606217,0.0689326578639307,0.3306581662545609,1.572000141108114
distilbert-base-uncased,14,factual_simple,capital,4,random,8,16,0.5216615258944043,0.0214581987747774,0.0421674215776647,0.2713892322360513,1.3621742402236672
distilbert-base-uncased,14,factual_simple,capital,4,state_pca,8,32,0.3159211162666923,0.0312895315589977,0.0688990703560835,0.3006830659376265,1.8724179907685583
distilbert-base-uncased,14,factual_simple,capital,4,delta_pca,8,32,0.2820100613345822,0.0297071950201043,0.0664137986853881,0.3367088056273191,2.208983350452616
distilbert-base-uncased,14,factual_simple,capital,4,random,8,32,0.2722491489116252,0.0310366620847644,0.0618185550140546,0.3023893614507336,2.0353050051935058
distilbert-base-uncased,14,factual_simple,capital,4,state_pca,8,64,0.1585461382050708,0.0264689369238388,0.0700986886575568,0.3123865488740682,2.776611093417564
distilbert-base-uncased,14,factual_simple,capital,4,delta_pca,8,64,0.1580465599345045,0.0248534980067791,0.062866580047288,0.3452088692276693,3.1305308180644973
distilbert-base-uncased,14,factual_simple,capital,4,random,8,64,0.179296935521336,0.0259011889576725,0.0651212435198782,0.3074241782893696,2.8187206125691424
distilbert-base-uncased,14,factual_simple,capital,4,state_pca,8,128,0.1210216355330836,0.0247314685755371,0.0702348689393589,0.3085483829680524,3.752548538352998
distilbert-base-uncased,14,factual_simple,capital,4,delta_pca,8,128,0.1000789702422694,0.0226025721469361,0.0620104156076347,0.3603745989002557,4.60523332412861
distilbert-base-uncased,14,factual_simple,capital,4,random,8,128,0.1385084943146474,0.0253828673215192,0.0678124651833249,0.313743120708404,4.007075779914015
distilbert-base-uncased,14,factual_simple,capital,4,state_pca,8,256,0.0865927512215167,0.0234690133338478,0.069996966625272,0.3141697884343961,5.447765837249022
distilbert-base-uncased,14,factual_simple,capital,4,delta_pca,8,256,0.0567732910727666,0.0191947954459426,0.0574323712360878,0.3611029069231071,6.404588965990737
distilbert-base-uncased,14,factual_simple,capital,4,random,8,256,0.1092747632390301,0.0256035444280676,0.0718866884487312,0.321114421573849,5.73651393482618
distilbert-base-uncased,15,ambiguous_open,role,4,state_pca,8,16,0.7229482608727974,0.0984316445558093,0.1738078563832462,0.4502110850376896,2.0849329023066945
distilbert-base-uncased,15,ambiguous_open,role,4,delta_pca,8,16,0.34066819589988,0.0259446799156628,0.0459526035805796,0.3547087738349347,1.435228173497334
distilbert-base-uncased,15,ambiguous_open,role,4,random,8,16,0.6840581995316766,0.0457028104360696,0.0838186836927162,0.2832045690350362,1.351815582187338
distilbert-base-uncased,15,ambiguous_open,role,4,state_pca,8,32,0.5273572322151728,0.1049851439962416,0.2247176182434797,0.4482870718910693,2.8270778974580617
distilbert-base-uncased,15,ambiguous_open,role,4,delta_pca,8,32,0.1788750788006816,0.0260831230480943,0.0545321563382882,0.3483349209692088,2.0096677192010457
distilbert-base-uncased,15,ambiguous_open,role,4,random,8,32,0.4973555527373217,0.0480465218400697,0.1052685427444075,0.2944429363847496,1.9528599694817537
distilbert-base-uncased,15,ambiguous_open,role,4,state_pca,8,64,0.4988480212124283,0.1188821137076504,0.2937162945280324,0.4355197916668048,3.716667654960637
distilbert-base-uncased,15,ambiguous_open,role,4,delta_pca,8,64,0.0647188102769653,0.0233701842788487,0.0537948311420024,0.3544987300978584,2.900604849818685
distilbert-base-uncased,15,ambiguous_open,role,4,random,8,64,0.3054971727436864,0.0494981425681816,0.1205365239765843,0.3037181016010865,2.714616544071087
distilbert-base-uncased,15,ambiguous_open,role,4,state_pca,8,128,0.3529159651203805,0.1161491985064804,0.3267128154160916,0.4262656756254526,5.081164065852811
distilbert-base-uncased,15,ambiguous_open,role,4,delta_pca,8,128,0.0297450786993628,0.0229151949641913,0.0589073603844663,0.3564646700818403,4.204862272755586
distilbert-base-uncased,15,ambiguous_open,role,4,random,8,128,0.2237706151447011,0.0513694885217995,0.1373820245896151,0.3093203378034124,3.880897381146636
distilbert-base-uncased,15,ambiguous_open,role,4,state_pca,8,256,0.3391177635134095,0.1294066327101922,0.3807858883041153,0.4245882235195158,7.202305380769414
distilbert-base-uncased,15,ambiguous_open,role,4,delta_pca,8,256,0.0385754489976167,0.0298935086348274,0.0772644464996602,0.3585314533003584,5.965148973101517
distilbert-base-uncased,15,ambiguous_open,role,4,random,8,256,0.1528789590341223,0.0480361572118242,0.148372566603549,0.3116640238434246,5.552877591961144
distilbert-base-uncased,16,factual_deep,continent,4,state_pca,8,16,0.6489187631186834,0.0821326726344088,0.2338084702273426,0.324693777289298,2.2901752412306986
distilbert-base-uncased,16,factual_deep,continent,4,delta_pca,8,16,0.9044849665084028,0.2689425772075894,0.6884817979731193,0.4381010506113633,1.864755420175385
distilbert-base-uncased,16,factual_deep,continent,4,random,8,16,0.8606668704171638,0.1364196282001102,0.3360383768677131,0.2895628443605498,1.5206938490700244
distilbert-base-uncased,16,factual_deep,continent,4,state_pca,8,32,0.3975880172376141,0.0971216449207446,0.2676830495926246,0.3457932540079081,3.060022451344603
distilbert-base-uncased,16,factual_deep,continent,4,delta_pca,8,32,0.7723909350049838,0.2575927950946803,0.7702902476021668,0.4354318576147843,2.444023493658407
distilbert-base-uncased,16,factual_deep,continent,4,random,8,32,0.7826134488446841,0.1523176051010981,0.4100838005030657,0.3056891259067578,2.1638934428190897
distilbert-base-uncased,16,factual_deep,continent,4,state_pca,8,64,0.4292769081034086,0.1172730483329388,0.3280894258321726,0.3592483062559081,4.3415025724045
distilbert-base-uncased,16,factual_deep,continent,4,delta_pca,8,64,0.6875951758235678,0.2593113026372716,0.8420675404314371,0.4303868225907629,3.387151279410334
distilbert-base-uncased,16,factual_deep,continent,4,random,8,64,0.6465093294060726,0.1510015965817938,0.4573612524219253,0.3146532862271481,2.941630709473751
distilbert-base-uncased,16,factual_deep,continent,4,state_pca,8,128,0.3873738376072609,0.123747721194268,0.3698740031482289,0.3687156284656376,6.067252025765112
distilbert-base-uncased,16,factual_deep,continent,4,delta_pca,8,128,0.555902862386906,0.2365251554763739,0.8725327746405521,0.425062744026863,4.762929126903454
distilbert-base-uncased,16,factual_deep,continent,4,random,8,128,0.5418327766823575,0.1519789076362128,0.4999416193598941,0.3232551951635193,4.202576785386277
distilbert-base-uncased,16,factual_deep,continent,4,state_pca,8,256,0.3580016562008523,0.1342054952898409,0.4219865337210888,0.3734676064178745,8.42130692361668
distilbert-base-uncased,16,factual_deep,continent,4,delta_pca,8,256,0.455045403187897,0.2204549207660555,0.9006682809730524,0.4190777943801177,6.587329709427471
