model,prompt_id,task,topic,observed_condition,layer,subspace_family,k,rep,rank_whitened_jb,rho,v_access,v_inaccess,entropy_before,varentropy_before,semantic_entropy_proxy_before,trace_fim,grad_norm_sq,logit_norm,strict_orth_ls_norm,accessible_ls_norm
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,state_pca,4,0,4,0.3794431810623123,0.12600509670917215,0.20607386266598518,2.2979856376812346,0.33207895937515725,1.285855467826414,0.03703627779315687,0.002332403002615705,17.296301431140822,5.0767861369927906e-15,3.412835054100805
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,delta_pca,4,0,4,0.37332799332551636,0.12397437152915322,0.20810458784600427,2.2979856376812346,0.33207895937515725,1.285855467826414,0.04034389750836357,0.002272962697226564,17.296301431140822,1.472877282518059e-15,3.6482288743880624
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,random,4,0,4,0.46140873237407604,0.15322413169339372,0.17885482768176364,2.2979856376812346,0.33207895937515725,1.285855467826414,0.08848894170345399,0.0030833128500894883,17.296301431140822,2.3709500883986285e-15,3.0516817018072016
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,random,4,1,4,0.24109025367943648,0.08006100055736001,0.2520179588177976,2.2979856376812346,0.33207895937515725,1.285855467826414,0.08437456627043152,0.0022956573027307936,17.296301431140822,1.5423711185402538e-15,2.431740187209584
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,state_pca,8,0,8,0.4275093886281643,0.1419668728987506,0.1901120864764066,2.2979856376812346,0.33207895937515725,1.285855467826414,0.06179134387629621,0.0024275292360968134,17.296301431140822,6.2380308864540915e-15,12.69629603513314
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,delta_pca,8,0,8,0.5335787774397084,0.17719028515684712,0.15488867421831026,2.2979856376812346,0.33207895937515725,1.285855467826414,0.07977192798309911,0.0029749441874638597,17.296301431140822,4.727256110124982e-15,13.272632986495621
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,random,8,0,8,0.6116634131174322,0.20312054971589397,0.12895840965926322,2.2979856376812346,0.33207895937515725,1.285855467826414,0.25960987904260385,0.010357757334361468,17.296301431140822,5.944117510677671e-15,4.321717066215377
google/bert_uncased_L-2_H-128_A-2,15,ambiguous_open,open,ambiguous,1,random,8,1,8,0.8480381400120618,0.28161562304564963,0.05046333632950779,2.2979856376812346,0.33207895937515725,1.285855467826414,0.2853647972195325,0.015710588361857267,17.296301431140822,3.3798325815258975e-15,3.6039309035153444
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,state_pca,1,0,1,0.15916548114403978,0.04911478213733446,0.25946206369827185,2.34173947104658,0.30857684583560563,1.292248649769038,0.015585248158577949,0.0007654660678648519,18.412142100060215,4.440892098500626e-16,1.7752080151117298
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,delta_pca,1,0,1,0.16137640781736995,0.0497970229165645,0.2587798229190419,2.34173947104658,0.30857684583560563,1.292248649769038,0.017002945178058403,0.0008466960506808655,18.412142100060215,4.440892098500626e-16,1.7113530472120213
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,random,1,0,1,0.00973285453402436,0.0030033335530860166,0.30557351228252033,2.34173947104658,0.30857684583560563,1.292248649769038,0.014304149679303385,4.296013268021648e-05,18.412142100060215,1.1102230246251565e-16,0.4582165393742842
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,random,1,1,1,0.18182594734804983,0.05610727732373224,0.25246956851187413,2.34173947104658,0.30857684583560563,1.292248649769038,0.02088051502502022,0.001171548847171169,18.412142100060215,2.220446049250313e-16,1.639226604543945
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,state_pca,4,0,4,0.26731873714524546,0.08248837274103737,0.22608847309456903,2.34173947104658,0.30857684583560563,1.292248649769038,0.03713674154275434,0.0016254184881197298,18.412142100060215,9.742167503148516e-16,3.220130161933081
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,delta_pca,4,0,4,0.4096031452551329,0.1263940466071726,0.18218279922843353,2.34173947104658,0.30857684583560563,1.292248649769038,0.039386609703107846,0.0019762622789630466,18.412142100060215,2.638970003411226e-15,5.464707734331738
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,random,4,0,4,0.5311614715616699,0.1639041315238992,0.14467271431170722,2.34173947104658,0.30857684583560563,1.292248649769038,0.09056679488364372,0.003657577824412301,18.412142100060215,9.453208419344607e-16,2.889628851454862
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,random,4,1,4,0.6126884754915867,0.18906147724702,0.11951536858858663,2.34173947104658,0.30857684583560563,1.292248649769038,0.07794893984008383,0.004906844621754703,18.412142100060215,1.8834975331975585e-15,2.984165535370909
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,state_pca,8,0,8,0.5776534502759099,0.1782504796721955,0.13032636616341062,2.34173947104658,0.30857684583560563,1.292248649769038,0.06002538543982852,0.0021667223178414036,18.412142100060215,1.726245078044358e-14,8.013825949083632
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,delta_pca,8,0,8,0.9037993638051732,0.27889155695122797,0.029685288884378477,2.34173947104658,0.30857684583560563,1.292248649769038,0.06541896458947474,0.0022116043063783158,18.412142100060215,1.6348764431173877e-14,15.536618001924188
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,random,8,0,8,0.7737330379986213,0.23875610038441586,0.06982074545119035,2.34173947104658,0.30857684583560563,1.292248649769038,0.21606346018450884,0.012439126063411455,18.412142100060215,5.22839094288569e-15,3.35427906390317
google/bert_uncased_L-2_H-128_A-2,16,factual_deep,language,correct,1,random,8,1,8,0.8833711317914951,0.2725878775504492,0.035988968285156665,2.34173947104658,0.30857684583560563,1.292248649769038,0.22036174747820558,0.006512958043277156,18.412142100060215,6.771293937869813e-15,6.600849147526172
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,state_pca,1,0,1,0.04065733452609341,0.011811955892912682,0.2787126451561774,2.331046135662408,0.29052460104909034,1.2486584217159797,0.012881446175029357,0.00015215507405637525,17.599068830206264,1.1102230246251565e-16,0.9575877831209791
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,delta_pca,1,0,1,0.045713824446674454,0.013280990609798236,0.2772436104392918,2.331046135662408,0.29052460104909034,1.2486584217159797,0.013575701316953681,0.00018029876171188707,17.599068830206264,2.7755575615628914e-16,0.989086097789815
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,random,1,0,1,0.14206675412658207,0.041273887064964425,0.24925071398412563,2.331046135662408,0.29052460104909034,1.2486584217159797,0.01031708515367988,0.00042582620747260374,17.599068830206264,2.7755575615628914e-16,2.0001343951274664
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,random,1,1,1,0.008673461010621747,0.0025198537998257207,0.2880047472492643,2.331046135662408,0.29052460104909034,1.2486584217159797,0.015971819559366877,4.0246650206801385e-05,17.599068830206264,1.8041124150158794e-16,0.39720112918025663
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,state_pca,4,0,4,0.4685612112118716,0.13612855895440742,0.15439604209468266,2.331046135662408,0.29052460104909034,1.2486584217159797,0.04138268088065172,0.000984557799424743,17.599068830206264,3.3472809927562375e-15,8.253816887785629
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,delta_pca,4,0,4,0.26148131265082664,0.07596675403967379,0.21455784700941627,2.331046135662408,0.29052460104909034,1.2486584217159797,0.04621191473949916,0.0007125715978057488,17.599068830206264,9.945640348601413e-16,4.451724246389982
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,random,4,0,4,0.40289644355494514,0.11705132852789767,0.17347327252119255,2.331046135662408,0.29052460104909034,1.2486584217159797,0.06966839817110941,0.001823263767137321,17.599068830206264,1.873655545352201e-15,3.6644785991718187
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,random,4,1,4,0.6929210667245942,0.20131061646867265,0.08921398458041742,2.331046135662408,0.29052460104909034,1.2486584217159797,0.06282707747986875,0.007251581142410313,17.599068830206264,1.7699484872561343e-15,2.439341448737392
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,state_pca,8,0,8,0.9009339114787231,0.26174346520395225,0.028781135845137917,2.331046135662408,0.29052460104909034,1.2486584217159797,0.057496921075161314,0.0016438752348908,17.599068830206264,1.1373530816668478e-14,16.504217935925585
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,delta_pca,8,0,8,0.7528147825808342,0.21871121437315433,0.07181338667593586,2.331046135662408,0.29052460104909034,1.2486584217159797,0.0834745389595194,0.0026273080276897906,17.599068830206264,9.535807609546069e-15,7.795918816980783
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,random,8,0,8,0.9187084218142387,0.26690739772802086,0.023617203321069008,2.331046135662408,0.29052460104909034,1.2486584217159797,0.19366494506097442,0.013911063342593033,17.599068830206264,2.222147594707211e-15,6.795333864712243
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,polysemy,ambiguous,1,random,8,1,8,0.825489634034656,0.2398250465980778,0.050699554451011826,2.331046135662408,0.29052460104909034,1.2486584217159797,0.21940388086715495,0.007298118247396957,17.599068830206264,3.2716572026911592e-15,4.198585227504946
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,state_pca,1,0,1,0.010965390137856345,0.008895095951094884,0.8023023023417317,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.013981702535158588,0.00012436858560990237,17.257783863694968,2.220446049250313e-16,0.7976186304743367
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,delta_pca,1,0,1,0.009957095033277408,0.008077169585549058,0.8031202287072775,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.015126755692009587,0.00012218137100353097,17.257783863694968,1.942890293094024e-16,0.7307296073672784
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,random,1,0,1,0.09114919463485734,0.07393998954428273,0.737257408748544,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.01589664782136403,0.0011753979737008022,17.257783863694968,6.106226635438361e-16,2.156685984293985
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,random,1,1,1,0.18915543063430457,0.15344239320350705,0.6577550050893195,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.015168228420768511,0.0023274492695401754,17.257783863694968,8.326672684688674e-17,3.180572148796693
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,state_pca,4,0,4,0.41895294586900744,0.3398535396960542,0.47134385859677225,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.029120628200246183,0.0017709621382090398,17.257783863694968,8.447914536689715e-15,9.474027593362925
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,delta_pca,4,0,4,0.4357464758347561,0.35347640751242215,0.4577209907804043,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.031819413743990034,0.002235231791198411,17.257783863694968,4.971270767759186e-15,8.255595380336196
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,random,4,0,4,0.5163858545016018,0.4188908616869174,0.39230653660590886,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.06458748414243115,0.0048959830218109875,17.257783863694968,2.8505935559736723e-15,6.668276612556257
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,random,4,1,4,0.6832372118379878,0.5542402486598205,0.25695714963300575,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.07283398127809322,0.021994604601972573,17.257783863694968,2.124706989126661e-15,4.4479188208548415
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,state_pca,8,0,8,0.8726404363691332,0.7078836516277577,0.10331374666506754,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.052561091633800724,0.0055057489539958124,17.257783863694968,2.6816999938433212e-14,21.202472302080988
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,delta_pca,8,0,8,0.7243414516477668,0.5875839010523175,0.22361349724050994,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.06436010792254745,0.007620881464317594,17.257783863694968,1.4352826544882398e-14,28.05574660531874
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,random,8,0,8,0.9411099063264629,0.7634259075196322,0.047771490773195695,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.18893659512976457,0.06294372137579082,17.257783863694968,5.745420913024032e-15,7.665506414038553
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,role,error,1,random,8,1,8,0.8842968750191155,0.7173393243339832,0.09385807395884416,2.1413208242558266,0.8111973982928251,1.2190551992899084,0.1889575262488773,0.03629563669326801,17.257783863694968,4.965378613566909e-15,8.892966473527595
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,state_pca,1,0,1,0.2681011668318472,0.05117423493205929,0.13970234922005562,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.10972126077725393,0.005614901576056929,22.09113566961254,1.6653345369377348e-16,0.6829364372956686
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,delta_pca,1,0,1,0.28568649743390195,0.054530862768565155,0.13634572138354986,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.107993907036828,0.005889000924466438,22.09113566961254,4.371503159461554e-16,0.7105940353561835
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,random,1,0,1,0.4430719880681216,0.08457206761592968,0.10630451653618529,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.010663263172723605,0.0009018142140500324,22.09113566961254,7.840950111415168e-16,2.8162318787323195
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,random,1,1,1,0.19324565598870025,0.0368860707173578,0.15399051343475714,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.03524958615986304,0.0013002187278503049,22.09113566961254,3.469446951953614e-17,1.0229494801178618
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,state_pca,4,0,4,0.5340431845799756,0.10193633886234317,0.08894024528977176,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.2876624617796416,0.009896530242010294,22.09113566961254,2.00302203186772e-15,3.752791461960276
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,delta_pca,4,0,4,0.6952442793006581,0.13270585318420858,0.058170730967906335,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.37096167700651994,0.013838180720946822,22.09113566961254,1.4667187010059368e-15,4.355978582649684
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,random,4,0,4,0.7551019911717575,0.14413128876132553,0.04674529539078956,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.08240901694404168,0.0023011874587061214,22.09113566961254,2.5325257672559427e-15,3.82390615061745
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,random,4,1,4,0.4153379827997472,0.07927829542544562,0.11159828872666958,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.10275006291044012,0.002330252241074669,22.09113566961254,3.0957111304627385e-15,1.9964178908181318
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,state_pca,8,0,8,0.8215612595499774,0.1568168068946088,0.034059777257506155,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.4029944331765881,0.012982995481583331,22.09113566961254,4.2927925735906255e-15,6.602481700626546
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,delta_pca,8,0,8,0.9890027745699154,0.18877747132686962,0.0020991128252453818,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.43867722637328344,0.015677412119074773,22.09113566961254,3.930287757938453e-15,7.12653432115401
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,random,8,0,8,0.7928715928551809,0.15134062131544337,0.039535962836671636,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.26067617214652916,0.005520396788540095,22.09113566961254,3.724576940998972e-15,4.509612287860931
google/bert_uncased_L-2_H-128_A-2,20,factual_simple,capital,error,1,random,8,1,8,0.6447970145041385,0.12307665160003167,0.06779993255208316,2.3887899334204272,0.19087658415211511,1.3547364917118505,0.2127808042570671,0.006343081225567297,22.09113566961254,2.35726389603414e-15,3.4082863839938202
google/bert_uncased_L-2_H-128_A-2,21,ambiguous_open,open,ambiguous,1,state_pca,1,0,1,0.4500357810040457,0.1857922433323694,0.22704658232247155,2.283816926986494,0.41283882565484076,1.3006098917803741,0.019224250257276684,0.0035717165816823186,20.459751317780984,1.5265566588595902e-16,3.1087735170418336
