split,fold,budget,policy,cluster_id,example_id,model,task,layer,route_family,subspace_dim,rho,entropy,varentropy,confidence,projected_gradient_norm,unit_fisher_output_energy,jacobian_norm,safe_movement,safe_varentropy_movement,abs_delta_entropy,abs_delta_varentropy,drift,top1_preserved,topk_jaccard,applied_fisher_energy,regret_vs_oracle
leave_one_task_out,decoder_completion,0.3,highest_varentropy,microsoft/phi-2::decoder_completion::17,microsoft/phi-2::decoder_completion::17::same_fisher_output_energy::0.01,microsoft/phi-2,decoder_completion,8.0,state_pca,1.0,0.5900300943195382,0.8489324777805882,1.2166899402495257,0.758154361658563,33.29230485902527,1.0,6.4617204197812335,0.0,0.0,0.0086932132351205,0.0079771910873915,1.258168448820614e-05,1.0,1.0,0.0001,0.1810699588477366
grouped_example_5fold,fold_4,0.3,rho_shuffled_within_fisher_bin,microsoft/phi-2::ambiguous_prompt::4,microsoft/phi-2::ambiguous_prompt::4::same_fisher_output_energy::0.025,microsoft/phi-2,ambiguous_prompt,8.0,delta_pca,2.0,0.8606862198079586,0.763203204414338,1.156396505227758,0.7794453898411764,39.39426403787336,1.0,7.059777265962461,1.0,0.0,0.0222523252441386,0.0062480376645308,8.072602741477459e-05,1.0,1.0,0.000625,0.2663139329805996
grouped_example_5fold,fold_3,0.1,rho_shuffled_within_gradient_bin,Qwen/Qwen2.5-0.5B::ambiguous_prompt::7,Qwen/Qwen2.5-0.5B::ambiguous_prompt::7::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,ambiguous_prompt,18.0,random,2.0,0.9512033193704936,0.8455537752330398,1.2464208657391995,0.7677609043461893,42.33824149880173,1.0,8.485905600523063,0.0,0.0,0.0567257439601096,0.0124096644454243,0.0003532723819311,1.0,1.0,0.0025,0.8859060402684564
leave_one_route_family_out,random,0.05,lowest_confidence,microsoft/phi-2::factual_error_prompt::10,microsoft/phi-2::factual_error_prompt::10::same_fisher_output_energy::0.05,microsoft/phi-2,factual_error_prompt,8.0,random,1.0,0.0277952408606628,1.5842417076329558,0.3871031248748005,0.3115411127548245,19.770671119097,1.0,6.4803199972751,0.0,0.0,0.0040415378071427,0.0104543272163683,0.000325674647893,1.0,1.0,0.0025,0.9918032786885246
leave_one_task_out,decoder_completion,0.3,highest_varentropy,Qwen/Qwen2.5-0.5B::decoder_completion::17,Qwen/Qwen2.5-0.5B::decoder_completion::17::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,decoder_completion,12.0,state_pca,2.0,0.7891415165039893,0.8971060752675761,1.6311557531290533,0.7838169046862365,65.55418934302416,1.0,17.82579942469154,0.0,0.0,0.0080232274069059,0.0041397888205434,1.3687107941258184e-05,1.0,1.0,0.0001,0.1810699588477366
leave_one_task_out,masked_factual_cloze,0.3,gradient_only_learned,distilgpt2::masked_factual_cloze::0,distilgpt2::masked_factual_cloze::0::same_fisher_output_energy::0.01,distilgpt2,masked_factual_cloze,4.0,state_pca,1.0,0.5671296997523362,0.1549532022234519,0.6852268817439403,0.9755331886081924,146.48813229216265,1.0,10.399810539155864,0.0,1.0,0.0067526792331469,0.0186818274865888,1.3652198539118669e-05,1.0,1.0,0.0001,0.1810699588477366
leave_one_model_out,distilgpt2,0.1,within_example_shuffled_rho,distilgpt2::decoder_completion::17,distilgpt2::decoder_completion::17::same_fisher_output_energy::0.2,distilgpt2,decoder_completion,3.0,random,4.0,0.911606089443424,1.0995848584694137,0.0304937933590246,0.3630636175431713,204.85827589383413,1.0,12.905581382902168,0.0,0.0,0.0014120320612243,0.0791566471410915,0.0020373583858746,1.0,1.0,0.04,0.8641975308641976
leave_one_model_out,microsoft__phi-2,0.2,rho_shuffled_within_gradient_bin,microsoft/phi-2::decoder_qa_completion::14,microsoft/phi-2::decoder_qa_completion::14::same_fisher_output_energy::0.01,microsoft/phi-2,decoder_qa_completion,16.0,random,2.0,0.2874068632174879,1.102178065319806,1.052167376737112,0.6212388524426348,20.252166609222,1.0,5.071743690568642,0.0,0.0,0.0043112615468308,0.0001238754937005,1.2069201633578075e-05,1.0,1.0,0.0001,0.4362139917695473
leave_one_route_family_out,state_pca,0.3,highest_gradient_norm,Qwen/Qwen2.5-0.5B::ambiguous_prompt::4,Qwen/Qwen2.5-0.5B::ambiguous_prompt::4::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,ambiguous_prompt,6.0,state_pca,2.0,0.8687078553332934,0.4195993967134236,1.0491320849584809,0.9040345580149388,138.36567725115364,1.0,20.344894712569616,1.0,1.0,0.0246597814523261,0.0218121322514488,8.367999729714084e-05,1.0,1.0,0.000625,0.2784636488340192
leave_one_route_family_out,random,0.2,highest_fisher_output_energy,microsoft/phi-2::decoder_completion::17,microsoft/phi-2::decoder_completion::17::same_fisher_output_energy::0.05,microsoft/phi-2,decoder_completion,8.0,random,2.0,0.6862329181162597,0.8489324777805882,1.2166899402495257,0.758154361658563,33.29230485902527,1.0,6.4617204197812335,0.0,0.0,0.0419442094485522,0.0313828743894653,0.0002937959201924,1.0,1.0,0.0025,0.4320987654320987
grouped_example_5fold,fold_4,0.2,controls_only_learned,distilgpt2::masked_factual_cloze::3,distilgpt2::masked_factual_cloze::3::same_fisher_output_energy::0.05,distilgpt2,masked_factual_cloze,1.0,random,2.0,0.9167210340540348,0.6703484317235507,1.0062532031082283,0.8019021872011669,234.39214345613863,1.0,19.40765923443612,0.0,0.0,0.0455160812265394,0.0170651140428721,0.0003593254347056,1.0,1.0,0.0025,0.3888888888888889
grouped_example_5fold,fold_2,0.1,gradient_plus_rho_learned,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.1,distilgpt2,decoder_completion,4.0,delta_pca,4.0,0.9999489130121362,0.4809361746252444,0.3901791919432765,0.8180226592934717,213.3078840837183,1.0,11.100763542576331,0.0,0.0,0.059544092420351,0.0535768837192693,0.0013472824353075,1.0,1.0,0.01,0.8442622950819672
leave_one_task_out,decoder_qa_completion,0.1,oracle,distilgpt2::decoder_qa_completion::13,distilgpt2::decoder_qa_completion::13::same_fisher_output_energy::0.025,distilgpt2,decoder_qa_completion,3.0,random,1.0,0.6118774906564736,0.0433932463172449,0.2479664635243997,0.9941974532267268,217.54793463367852,1.0,11.630442751085518,1.0,1.0,0.0125862869729108,0.0468116291394988,0.0001082295964369,1.0,1.0,0.000625,0.0
grouped_example_5fold,fold_0,0.05,shuffled_rho,Qwen/Qwen2.5-0.5B::decoder_completion::17,Qwen/Qwen2.5-0.5B::decoder_completion::17::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,decoder_completion,6.0,random,4.0,0.9019711388915924,1.3993458149325202,0.7033255196905019,0.4617988904410938,71.2541323308808,1.0,19.140695011582874,0.0,0.0,0.0320854345307053,0.0391211952753101,0.0003235962181972,1.0,1.0,0.0025,0.9333333333333332
leave_one_task_out,masked_factual_cloze,0.3,highest_entropy,microsoft/phi-2::masked_factual_cloze::0,microsoft/phi-2::masked_factual_cloze::0::same_fisher_output_energy::0.2,microsoft/phi-2,masked_factual_cloze,8.0,delta_pca,4.0,0.5215494982740454,1.7333394974873733,0.5233086434175988,0.372939085153729,9.36236937715575,1.0,6.296809276675261,0.0,0.0,0.0739208112968607,0.1984618286261466,0.0053473309978648,1.0,0.5,0.04,0.2633744855967078
leave_one_route_family_out,state_pca,0.3,random,Qwen/Qwen2.5-0.5B::masked_factual_cloze::3,Qwen/Qwen2.5-0.5B::masked_factual_cloze::3::same_fisher_output_energy::0.025,Qwen/Qwen2.5-0.5B,masked_factual_cloze,12.0,state_pca,1.0,0.4117467284416541,0.5261861749648276,1.1682505218666872,0.8766097881059985,137.99618678627175,1.0,17.590690433211236,0.0,0.0,0.0174703681544684,0.0187242334461823,7.694370525516384e-05,1.0,0.5,0.000625,0.3237311385459533
leave_one_model_out,microsoft__phi-2,0.1,controls_only_learned,microsoft/phi-2::decoder_completion::16,microsoft/phi-2::decoder_completion::16::same_fisher_output_energy::0.025,microsoft/phi-2,decoder_completion,8.0,state_pca,4.0,0.9511290479381748,0.9468381212548392,1.3900548144621352,0.7452355889214517,26.899093590182577,1.0,6.214976482698313,1.0,1.0,0.011713957924044,0.010846120966494,7.714437204639404e-05,1.0,1.0,0.000625,0.7901234567901234
leave_one_task_out,ambiguous_prompt,0.3,within_example_shuffled_rho,microsoft/phi-2::ambiguous_prompt::4,microsoft/phi-2::ambiguous_prompt::4::same_fisher_output_energy::0.01,microsoft/phi-2,ambiguous_prompt,16.0,delta_pca,1.0,0.3772858014971615,1.3888144852691282,0.7686715950591065,0.4460417945813345,14.324353181927634,1.0,5.183880544132855,0.0,0.0,0.005351335810656,0.0057523010910164,1.214463206858314e-05,1.0,1.0,0.0001,0.2674897119341564
leave_one_route_family_out,random,0.2,rho_only,distilgpt2::decoder_qa_completion::13,distilgpt2::decoder_qa_completion::13::same_fisher_output_energy::0.05,distilgpt2,decoder_qa_completion,3.0,random,2.0,0.9878745108081278,0.0433932463172449,0.2479664635243997,0.9941974532267268,217.54793463367852,1.0,11.630442751085518,0.0,0.0,0.0354733335748772,0.1547475438737422,0.0004895020766222,1.0,1.0,0.0025,0.3950617283950617
leave_one_task_out,factual_error_prompt,0.2,highest_varentropy,distilgpt2::factual_error_prompt::10,distilgpt2::factual_error_prompt::10::same_fisher_output_energy::0.025,distilgpt2,factual_error_prompt,4.0,random,1.0,0.6020027490128576,0.6688627416741508,1.3481211323439934,0.8336498478622029,92.95520933865708,1.0,9.804948084073866,1.0,0.0,0.0210399132864017,0.0080172171152088,6.851827283613332e-05,1.0,1.0,0.000625,0.4907407407407407
leave_one_route_family_out,random,0.2,gradient_only_learned,distilgpt2::ambiguous_prompt::6,distilgpt2::ambiguous_prompt::6::same_fisher_output_energy::0.025,distilgpt2,ambiguous_prompt,1.0,random,1.0,0.0132707293981498,0.9425936685777656,0.5878073385559694,0.5138944894742082,197.3107195687508,1.0,19.92191829056164,0.0,0.0,0.0016196330221369,0.0034298471524141,7.62943584368739e-05,1.0,1.0,0.000625,0.4094650205761316
grouped_example_5fold,fold_3,0.2,controls_plus_rho_learned,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.05,distilgpt2,factual_error_prompt,4.0,state_pca,2.0,0.9896424788456012,0.0878340041501265,0.3710477180667884,0.9854487086831896,232.24266328146965,1.0,10.70894327193366,1.0,1.0,0.024212906685963,0.0745868376995902,0.0002399757437482,1.0,1.0,0.0025,0.3939393939393939
grouped_example_5fold,fold_1,0.2,highest_fisher_output_energy,Qwen/Qwen2.5-0.5B::factual_error_prompt::9,Qwen/Qwen2.5-0.5B::factual_error_prompt::9::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,factual_error_prompt,6.0,delta_pca,4.0,0.9779770726288368,0.5270052321017451,0.5433755059456693,0.8057599014817325,181.14162874313996,1.0,20.039052169129157,0.0,0.0,0.1753809658291205,0.0460120024485037,0.0081444468040346,1.0,1.0,0.04,0.4938271604938272
leave_one_route_family_out,delta_pca,0.2,rho_shuffled_within_fisher_bin,Qwen/Qwen2.5-0.5B::decoder_completion::16,Qwen/Qwen2.5-0.5B::decoder_completion::16::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,decoder_completion,12.0,delta_pca,1.0,0.6085519367481214,1.4445928517576296,0.8842887602551887,0.5228188603334054,36.19276530059351,1.0,18.09880197308415,0.0,0.0,0.0757047614162347,0.1203284719028386,0.0011970979990873,1.0,1.0,0.01,0.4650205761316872
leave_one_route_family_out,random,0.3,random,distilgpt2::masked_factual_cloze::2,distilgpt2::masked_factual_cloze::2::same_fisher_output_energy::0.2,distilgpt2,masked_factual_cloze,4.0,random,2.0,0.8669302841908105,0.2802808813511891,0.8379943075706058,0.9409780712996834,145.28114001669329,1.0,10.671416187148049,0.0,0.0,0.0567851081059408,0.121505723556245,0.0013955277515556,1.0,1.0,0.04,0.2441700960219478
leave_one_route_family_out,random,0.3,within_example_shuffled_rho,Qwen/Qwen2.5-0.5B::ambiguous_prompt::4,Qwen/Qwen2.5-0.5B::ambiguous_prompt::4::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,ambiguous_prompt,12.0,random,2.0,0.979896362266009,0.5173034105947492,0.959923021656798,0.8644569090562201,142.10569489560055,1.0,17.921022600056737,0.0,0.0,0.2148671857462303,0.0129614244557055,0.0067344157276953,1.0,1.0,0.04,0.2647462277091906
leave_one_route_family_out,random,0.3,controls_only_learned,Qwen/Qwen2.5-0.5B::decoder_qa_completion::13,Qwen/Qwen2.5-0.5B::decoder_qa_completion::13::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,decoder_qa_completion,6.0,random,4.0,0.9257812233357956,0.45473750220695,0.7654426660342752,0.866209114338203,258.04254292474286,1.0,23.772834494721472,0.0,0.0,0.104790108406743,0.0984424320081684,0.0018651566696115,1.0,1.0,0.01,0.2030178326474622
leave_one_route_family_out,random,0.3,lowest_confidence,microsoft/phi-2::ambiguous_prompt::6,microsoft/phi-2::ambiguous_prompt::6::same_fisher_output_energy::0.01,microsoft/phi-2,ambiguous_prompt,8.0,random,1.0,0.3478703642432527,1.2937412892623152,0.6949636440762454,0.4863354239990806,29.82851260827356,1.0,7.49498466694139,0.0,0.0,0.0052291288353518,0.0085902773893082,1.3316488835219244e-05,1.0,1.0,0.0001,0.3209876543209876
leave_one_model_out,distilgpt2,0.3,rho_shuffled_within_fisher_bin,distilgpt2::masked_factual_cloze::2,distilgpt2::masked_factual_cloze::2::same_fisher_output_energy::0.05,distilgpt2,masked_factual_cloze,3.0,delta_pca,1.0,0.8745504681554543,0.120937356753433,0.3711664203464619,0.974949083888962,316.08290408144245,1.0,15.033008317745036,1.0,1.0,0.0229730215742022,0.0589595551474194,0.0002086253939066,1.0,1.0,0.0025,0.2784636488340192
leave_one_task_out,decoder_qa_completion,0.2,within_example_shuffled_rho,Qwen/Qwen2.5-0.5B::decoder_qa_completion::13,Qwen/Qwen2.5-0.5B::decoder_qa_completion::13::same_fisher_output_energy::0.2,Qwen/Qwen2.5-0.5B,decoder_qa_completion,18.0,random,1.0,0.3598957985825488,0.9453963081926692,0.6103745319776345,0.6046784452380471,80.28623203617197,1.0,10.19375095057233,0.0,0.0,0.0770420387736491,0.0828730336219852,0.0037868365117424,1.0,0.5,0.04,0.5092592592592593
leave_one_task_out,ambiguous_prompt,0.3,highest_entropy,Qwen/Qwen2.5-0.5B::ambiguous_prompt::5,Qwen/Qwen2.5-0.5B::ambiguous_prompt::5::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,ambiguous_prompt,18.0,state_pca,2.0,0.4288474577584101,1.6740657299380328,0.5398169276674735,0.3607723877055532,14.45203886697905,1.0,8.122224998070045,0.0,0.0,0.0025692031673618,0.00175462352971,0.000312423999411,1.0,1.0,0.0025,0.3353909465020576
grouped_example_5fold,fold_1,0.3,rho_shuffled_within_varentropy_bin,Qwen/Qwen2.5-0.5B::decoder_qa_completion::14,Qwen/Qwen2.5-0.5B::decoder_qa_completion::14::same_fisher_output_energy::0.05,Qwen/Qwen2.5-0.5B,decoder_qa_completion,18.0,delta_pca,1.0,0.198433062520407,0.0991331062598422,0.4746305798652831,0.985080395749702,75.06565639237046,1.0,9.029575007073888,0.0,0.0,0.0065888201452012,0.0258920735511513,0.0002789311929186,1.0,0.5,0.0025,0.2904109589041096
leave_one_route_family_out,delta_pca,0.2,highest_varentropy,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2,Qwen/Qwen2.5-0.5B::masked_factual_cloze::2::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,masked_factual_cloze,18.0,delta_pca,4.0,0.8632354814877045,0.5886602563862767,1.0714349437105253,0.8452872184474856,68.35985860401134,1.0,8.789963869992274,0.0,0.0,0.0847693079787821,0.0204743956561044,0.0020045966613772,1.0,1.0,0.01,0.4218106995884774
grouped_example_5fold,fold_2,0.3,controls_only_learned,Qwen/Qwen2.5-0.5B::factual_error_prompt::8,Qwen/Qwen2.5-0.5B::factual_error_prompt::8::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,factual_error_prompt,12.0,random,1.0,0.6715383191373304,0.1629948798931437,0.4954170463527376,0.9655989129943868,157.0395604390429,1.0,17.913628530644953,0.0,0.0,0.0294589204906402,0.0480341800976396,0.0007327869685611,1.0,0.5,0.01,0.2931506849315068
leave_one_route_family_out,random,0.3,highest_jacobian_norm,Qwen/Qwen2.5-0.5B::factual_error_prompt::11,Qwen/Qwen2.5-0.5B::factual_error_prompt::11::same_fisher_output_energy::0.01,Qwen/Qwen2.5-0.5B,factual_error_prompt,6.0,random,2.0,0.1282562959521815,1.4600553679422816,0.5792639515277451,0.3960927006513046,74.93362717703815,1.0,22.41969724825589,0.0,0.0,0.0023953776687188,0.000855095347376,1.4148965869503803e-05,1.0,1.0,0.0001,0.252400548696845
leave_one_model_out,microsoft__phi-2,0.1,highest_gradient_norm,microsoft/phi-2::decoder_qa_completion::12,microsoft/phi-2::decoder_qa_completion::12::same_fisher_output_energy::0.05,microsoft/phi-2,decoder_qa_completion,8.0,random,1.0,0.681511809225558,1.0613628106481592,0.8681400921378417,0.6217133929186687,33.70972502470111,1.0,7.2819611237363135,0.0,0.0,0.0381914374607452,0.0281158170983901,0.0003064310785523,1.0,1.0,0.0025,0.8106995884773662
leave_one_task_out,decoder_completion,0.05,rho_only,distilgpt2::decoder_completion::16,distilgpt2::decoder_completion::16::same_fisher_output_energy::0.025,distilgpt2,decoder_completion,3.0,delta_pca,4.0,0.9965139406299814,0.0171123545380445,0.1068787741791169,0.9978746141090078,360.7447990046082,1.0,15.380955202498114,1.0,1.0,0.010804607340314,0.0508590105125766,0.0001158767040019,1.0,1.0,0.000625,0.8780487804878049
grouped_example_5fold,fold_3,0.3,highest_jacobian_norm,Qwen/Qwen2.5-0.5B::ambiguous_prompt::7,Qwen/Qwen2.5-0.5B::ambiguous_prompt::7::same_fisher_output_energy::0.1,Qwen/Qwen2.5-0.5B,ambiguous_prompt,6.0,state_pca,4.0,0.8573464392752709,0.9507277981358622,0.8517236542355129,0.6257704866861759,110.06299580310473,1.0,22.47621501111469,0.0,0.0,0.0023612075795567,0.0099006222335581,0.0012551052573264,1.0,1.0,0.01,0.2847533632286995
grouped_example_5fold,fold_3,0.2,rho_shuffled_within_fisher_bin,distilgpt2::factual_error_prompt::8,distilgpt2::factual_error_prompt::8::same_fisher_output_energy::0.2,distilgpt2,factual_error_prompt,4.0,state_pca,4.0,0.9933864907447972,0.0878340041501265,0.3710477180667884,0.9854487086831896,232.24266328146965,1.0,10.70894327193366,0.0,0.0,0.3018417122715248,0.536803607922705,0.0164631983698128,1.0,1.0,0.04,0.4377104377104377
leave_one_model_out,distilgpt2,0.3,rho_shuffled_within_fisher_bin,distilgpt2::decoder_qa_completion::13,distilgpt2::decoder_qa_completion::13::same_fisher_output_energy::0.05,distilgpt2,decoder_qa_completion,3.0,state_pca,2.0,0.9788455785095136,0.0433932463172449,0.2479664635243997,0.9941974532267268,217.54793463367852,1.0,11.630442751085518,0.0,0.0,0.0417542262263917,0.1802932441528671,0.000654089609303,1.0,1.0,0.0025,0.2784636488340192
leave_one_route_family_out,random,0.2,highest_fisher_output_energy,microsoft/phi-2::factual_error_prompt::10,microsoft/phi-2::factual_error_prompt::10::same_fisher_output_energy::0.025,microsoft/phi-2,factual_error_prompt,8.0,random,2.0,0.0910768317023665,1.5842417076329558,0.3871031248748005,0.3115411127548245,19.770671119097,1.0,6.4803199972751,0.0,0.0,0.0044782514862835,0.0090491825275234,8.024941181418606e-05,1.0,1.0,0.000625,0.4320987654320987
leave_one_model_out,microsoft__phi-2,0.3,lowest_confidence,microsoft/phi-2::factual_error_prompt::11,microsoft/phi-2::factual_error_prompt::11::same_fisher_output_energy::0.025,microsoft/phi-2,factual_error_prompt,24.0,random,2.0,0.5319299871486507,1.4262345371329648,0.5053209284926333,0.3535179494024116,13.229719766801557,1.0,3.0339019649958594,0.0,0.0,0.0038188435457591,0.0012056736343381,7.213114418469892e-05,0.0,1.0,0.000625,0.3086419753086419
grouped_example_5fold,fold_0,0.1,gradient_plus_rho_learned,distilgpt2::ambiguous_prompt::4,distilgpt2::ambiguous_prompt::4::same_fisher_output_energy::0.01,distilgpt2,ambiguous_prompt,3.0,random,4.0,0.90325058538683,0.5425204642871797,1.189419614122303,0.8708124980188628,170.67693548446883,1.0,15.494135032555878,0.0,0.0,0.0078941898305965,0.0070662658429532,1.3269031284625469e-05,1.0,1.0,0.0001,0.8456375838926175
leave_one_route_family_out,delta_pca,0.2,controls_plus_rho_learned,distilgpt2::masked_factual_cloze::2,distilgpt2::masked_factual_cloze::2::same_fisher_output_energy::0.025,distilgpt2,masked_factual_cloze,3.0,delta_pca,4.0,0.995598286089606,0.120937356753433,0.3711664203464619,0.974949083888962,316.08290408144245,1.0,15.033008317745036,1.0,0.0,0.0112612480922278,0.0049853610526941,8.057985762848697e-05,1.0,1.0,0.000625,0.3868312757201646
